Food Eaten,Steps Taken,Elapsed Time (s),Comp Time (us),Nodes Explored
428,53228,1275,681,90
428,53229,1275,537,67
428,53230,1275,472,56
428,53231,1275,324,32
428,53232,1275,262,21
428,53233,1275,345,11
428,53234,1275,75,4
429,53235,1275,96923,27058
429,53236,1275,129691,26768
429,53237,1275,141929,26355
429,53238,1276,110451,25922
429,53239,1276,121533,25469
429,53240,1276,116626,24996
429,53241,1276,96292,24503
429,53242,1276,138712,23990
429,53243,1276,83881,23458
429,53244,1276,80804,22920
429,53245,1276,69912,22380
429,53246,1276,69354,21838
429,53247,1277,75719,21294
429,53248,1277,77529,21122
429,53249,1277,98678,20948
429,53250,1277,61645,20772
429,53251,1277,69926,20594
429,53252,1277,60389,20414
429,53253,1277,80809,20232
429,53254,1277,87442,20048
429,53255,1277,83123,19862
429,53256,1277,79139,19674
429,53257,1277,76618,19484
429,53258,1277,61242,19292
429,53259,1277,113520,19098
429,53260,1278,86975,18902
429,53261,1278,65350,18704
429,53262,1278,79186,18501
429,53263,1278,77030,18292
429,53264,1278,87509,18077
429,53265,1278,84658,17856
429,53266,1278,77958,17629
429,53267,1278,89115,17396
429,53268,1278,85152,17157
429,53269,1278,83589,16912
429,53270,1278,91587,16661
429,53271,1278,80974,16404
429,53272,1279,66053,16141
429,53273,1279,56368,15872
429,53274,1279,82872,15597
429,53275,1279,54799,15316
429,53276,1279,56467,15029
429,53277,1279,44769,14740
429,53278,1279,70647,14453
429,53279,1279,74856,14168
429,53280,1279,80902,13885
429,53281,1279,80530,13604
429,53282,1279,89763,13325
429,53283,1279,49197,13052
429,53284,1279,60424,12789
429,53285,1279,75646,12533
429,53286,1279,66113,12283
429,53287,1280,53758,12039
429,53288,1280,35577,11801
429,53289,1280,60621,11569
429,53290,1280,56320,11343
429,53291,1280,57682,11123
429,53292,1280,58625,10908
429,53293,1280,48612,10695
429,53294,1280,31316,10484
429,53295,1280,31633,10275
429,53296,1280,30988,10068
429,53297,1280,30160,9863
429,53298,1280,29531,9659
429,53299,1280,29520,9450
429,53300,1280,43430,9235
429,53301,1280,40487,9015
429,53302,1280,48792,8796
429,53303,1280,39761,8579
429,53304,1280,35826,8364
429,53305,1280,38170,8151
429,53306,1280,44118,7940
429,53307,1280,36722,7731
429,53308,1280,38357,7524
429,53309,1280,37473,7319
429,53310,1280,21739,7116
429,53311,1281,21595,6916
429,53312,1281,20430,6721
429,53313,1281,33577,6528
429,53314,1281,24831,6334
429,53315,1281,28363,6141
429,53316,1281,17939,5950
429,53317,1281,17992,5761
429,53318,1281,17219,5574
429,53319,1281,24145,5389
429,53320,1281,21287,5206
429,53321,1281,15758,5096
429,53322,1281,17419,5039
429,53323,1281,21656,4999
429,53324,1281,15756,4957
429,53325,1281,15620,4913
429,53326,1281,15290,4867
429,53327,1281,15313,4819
429,53328,1281,15036,4769
429,53329,1281,15038,4717
429,53330,1281,14901,4663
429,53331,1281,14973,4607
429,53332,1281,14508,4549
429,53333,1281,14242,4489
429,53334,1281,14239,4427
429,53335,1281,14112,4363
429,53336,1281,13927,4297
429,53337,1281,29290,4229
429,53338,1281,18556,4159
429,53339,1281,28529,4087
429,53340,1281,15752,4013
429,53341,1281,11951,3937
429,53342,1281,17624,3859
429,53343,1281,22631,3779
429,53344,1281,16217,3697
429,53345,1281,16551,3613
429,53346,1281,11741,3524
429,53347,1281,10651,3429
429,53348,1281,10373,3332
429,53349,1281,10006,3237
429,53350,1281,9932,3144
429,53351,1281,8628,2775
429,53352,1281,8520,2714
429,53353,1281,8917,2651
429,53354,1281,17314,2586
429,53355,1281,8421,2448
429,53356,1281,7120,2238
429,53357,1281,7523,2101
429,53358,1281,6252,1970
429,53359,1281,5994,1845
429,53360,1281,5715,1726
429,53361,1281,5171,1613
429,53362,1281,4978,1506
429,53363,1281,4810,1405
429,53364,1281,4425,1356
429,53365,1281,3788,1143
429,53366,1281,3516,1030
429,53367,1281,3228,925
429,53368,1281,2848,828
429,53369,1281,2552,739
429,53370,1281,2306,658
429,53371,1281,2080,585
429,53372,1281,1850,520
429,53373,1281,1614,462
429,53374,1281,1480,408
429,53375,1281,1294,358
429,53376,1281,1132,313
429,53377,1281,1006,274
429,53378,1281,919,241
429,53379,1281,824,211
429,53380,1281,710,183
429,53381,1281,601,157
429,53382,1281,550,133
429,53383,1281,468,111
429,53384,1281,403,91
429,53385,1281,346,73
429,53386,1281,310,57
429,53387,1281,237,43
429,53388,1281,194,31
429,53389,1281,151,21
429,53390,1281,119,13
429,53391,1281,92,7
429,53392,1281,73,3
430,53393,1281,12058,3812
430,53394,1281,12028,3803
430,53395,1281,11822,3631
430,53396,1281,11275,3541
430,53397,1281,11090,3528
430,53398,1281,11337,3519
430,53399,1281,11358,3510
430,53400,1281,11278,3501
430,53401,1281,10910,3492
430,53402,1281,11052,3483
430,53403,1281,11051,3474
430,53404,1281,10957,3465
430,53405,1281,18614,3456
430,53406,1282,11322,3447
430,53407,1282,9938,3438
430,53408,1282,9926,3429
430,53409,1282,9787,3420
430,53410,1282,9985,3411
430,53411,1282,9714,3402
430,53412,1282,22747,3393
430,53413,1282,19491,3381
430,53414,1282,23795,3365
430,53415,1282,18992,3345
430,53416,1282,16326,3321
430,53417,1282,24656,3293
430,53418,1282,18846,3261
430,53419,1282,10632,3225
430,53420,1282,9568,3186
430,53421,1282,9513,3147
430,53422,1282,9542,3108
430,53423,1282,9778,3069
430,53424,1282,9322,3030
430,53425,1282,12672,2991
430,53426,1282,15769,2952
430,53427,1282,8539,2846
430,53428,1282,10274,2742
430,53429,1282,7975,2640
430,53430,1282,7824,2540
430,53431,1282,7925,2442
430,53432,1282,7367,2347
430,53433,1282,11792,2258
430,53434,1282,7497,2173
430,53435,1282,13410,2087
430,53436,1282,7705,2003
430,53437,1282,5719,1921
430,53438,1282,8295,1841
430,53439,1282,15290,1763
430,53440,1282,8326,1687
430,53441,1282,10560,1613
430,53442,1282,12932,1541
430,53443,1282,7183,1471
430,53444,1282,7580,1400
430,53445,1282,9724,1327
430,53446,1282,6327,1252
430,53447,1282,6827,1175
430,53448,1282,6367,1096
430,53449,1282,3336,1018
430,53450,1282,2888,942
430,53451,1282,2705,868
430,53452,1282,2549,796
430,53453,1282,2400,726
430,53454,1282,2711,658
430,53455,1282,4109,592
430,53456,1282,4212,528
430,53457,1282,3593,466
430,53458,1282,3233,407
430,53459,1282,2337,352
430,53460,1282,1736,301
430,53461,1282,1164,254
430,53462,1282,902,211
430,53463,1282,685,172
430,53464,1282,537,137
430,53465,1282,427,106
430,53466,1282,349,79
430,53467,1282,259,56
430,53468,1282,200,37
430,53469,1282,142,22
430,53470,1282,107,11
430,53471,1282,74,4
431,53472,1282,66013,21406
431,53473,1282,88265,21291
431,53474,1282,99366,21245
431,53475,1282,75831,21199
431,53476,1282,123240,21153
431,53477,1282,110147,21107
431,53478,1283,118172,21061
431,53479,1283,77945,21015
431,53480,1283,102355,20969
431,53481,1283,62424,20923
431,53482,1283,63846,20877
431,53483,1283,106291,20831
431,53484,1283,121621,20785
431,53485,1283,113916,20739
431,53486,1283,61861,20692
431,53487,1283,70924,20638
431,53488,1283,63084,20576
431,53489,1284,82461,20506
431,53490,1284,67682,20428
431,53491,1284,77987,20345
431,53492,1284,70657,20258
431,53493,1284,69591,20166
431,53494,1284,66456,20076
431,53495,1284,95965,19990
431,53496,1284,84284,19908
431,53497,1284,62116,19830
431,53498,1284,108075,19756
431,53499,1284,92177,19685
431,53500,1284,97613,19614
431,53501,1285,106706,19543
431,53502,1285,61589,19475
431,53503,1285,64896,19411
431,53504,1285,70088,19351
431,53505,1285,58604,19294
431,53506,1285,100235,19237
431,53507,1285,80238,19180
431,53508,1285,74119,19120
431,53509,1285,88967,19056
431,53510,1285,101488,18987
431,53511,1285,79545,18911
431,53512,1285,95624,18831
431,53513,1286,78017,18747
431,53514,1286,80233,18656
431,53515,1286,53317,18557
431,53516,1286,83266,18450
431,53517,1286,90899,18335
431,53518,1286,81405,18212
431,53519,1286,75428,18081
431,53520,1286,91618,17942
431,53521,1286,67600,17795
431,53522,1286,100490,17640
431,53523,1286,73930,17477
431,53524,1286,90893,17306
431,53525,1286,84119,17127
431,53526,1287,80337,16937
431,53527,1287,58816,16735
431,53528,1287,48491,16521
431,53529,1287,85726,16295
431,53530,1287,70479,16057
431,53531,1287,101176,15810
431,53532,1287,68896,15555
431,53533,1287,79511,15292
431,53534,1287,66676,15021
431,53535,1287,48434,14742
431,53536,1287,48960,14455
431,53537,1287,76468,14160
431,53538,1287,39932,13857
431,53539,1287,39236,13547
431,53540,1287,45313,13236
431,53541,1288,66762,12925
431,53542,1288,74729,12615
431,53543,1288,53015,12307
431,53544,1288,34221,12001
431,53545,1288,45821,11698
431,53546,1288,65320,11399
431,53547,1288,50905,11101
431,53548,1288,66121,10806
431,53549,1288,60159,10515
431,53550,1288,52182,10228
431,53551,1288,55117,9945
431,53552,1288,47053,9666
431,53553,1288,52878,9391
431,53554,1288,40123,9120
431,53555,1288,49676,8853
431,53556,1288,38285,8590
431,53557,1288,35768,8331
431,53558,1288,23826,8076
431,53559,1288,22620,7825
431,53560,1288,21907,7578
431,53561,1288,36593,7335
431,53562,1289,26245,7096
431,53563,1289,21250,6861
431,53564,1289,26136,6630
431,53565,1289,27698,6403
431,53566,1289,31488,6180
431,53567,1289,24809,5961
431,53568,1289,26727,5746
431,53569,1289,20683,5535
431,53570,1289,28384,5328
431,53571,1289,19049,5125
431,53572,1289,29240,4926
431,53573,1289,27258,4731
431,53574,1289,14958,4540
431,53575,1289,12659,4353
431,53576,1289,11896,4170
431,53577,1289,11634,3991
431,53578,1289,11186,3816
431,53579,1289,12101,3645
431,53580,1289,12833,3478
431,53581,1289,18521,3315
431,53582,1289,19418,3156
431,53583,1289,21069,3001
431,53584,1289,10977,2850
431,53585,1289,8952,2739
431,53586,1289,7901,2560
431,53587,1289,14414,2421
431,53588,1289,15410,2286
431,53589,1289,9757,2155
431,53590,1289,9181,2028
431,53591,1289,13961,1905
431,53592,1289,11135,1786
431,53593,1289,7405,1671
431,53594,1289,12875,1560
431,53595,1289,8260,1453
431,53596,1289,6257,1350
431,53597,1289,6445,1251
431,53598,1289,6190,1156
431,53599,1289,4310,1065
431,53600,1289,7192,978
431,53601,1289,8148,895
431,53602,1289,6788,816
431,53603,1289,4149,741
431,53604,1289,4089,667
431,53605,1289,2181,596
431,53606,1289,3289,529
431,53607,1289,2064,466
431,53608,1289,1763,407
431,53609,1289,1310,352
431,53610,1289,1155,301
431,53611,1289,979,254
431,53612,1289,879,211
431,53613,1289,719,172
431,53614,1289,652,137
431,53615,1289,514,106
431,53616,1289,396,79
431,53617,1289,294,56
431,53618,1289,259,37
431,53619,1289,189,22
431,53620,1289,143,11
431,53621,1289,118,4
432,53622,1289,75888,23139
432,53623,1289,91109,22634
432,53624,1289,83081,22386
432,53625,1289,69114,22139
432,53626,1289,97891,21892
432,53627,1290,107904,21645
432,53628,1290,89099,21401
432,53629,1290,62606,21161
432,53630,1290,104754,20924
432,53631,1290,77558,20687
432,53632,1290,106179,20450
432,53633,1290,85051,20212
432,53634,1290,68423,19970
432,53635,1290,61458,19724
432,53636,1290,89522,19474
432,53637,1290,72916,19220
432,53638,1291,100161,18963
432,53639,1291,102557,18709
432,53640,1291,94130,18459
432,53641,1291,73446,18213
432,53642,1291,82051,17971
432,53643,1291,103986,17733
432,53644,1291,106554,17499
432,53645,1291,77825,17269
432,53646,1291,80585,17043
432,53647,1291,93974,16821
432,53648,1291,58843,16603
432,53649,1291,47424,16386
432,53650,1292,53008,16169
432,53651,1292,68398,15952
432,53652,1292,59565,15735
432,53653,1292,58857,15518
432,53654,1292,96290,15301
432,53655,1292,66788,15084
432,53656,1292,72148,14867
432,53657,1292,64657,14650
432,53658,1292,43543,14433
432,53659,1292,42642,14216
432,53660,1292,82688,13999
432,53661,1292,61608,13782
432,53662,1292,64580,13565
432,53663,1292,49313,13348
432,53664,1292,40132,13131
432,53665,1292,40009,12914
432,53666,1293,52768,12697
432,53667,1293,57690,12480
432,53668,1293,49477,12264
432,53669,1293,66578,12055
432,53670,1293,64829,11854
432,53671,1293,50826,11661
432,53672,1293,59585,11476
432,53673,1293,46340,11299
432,53674,1293,44294,11130
432,53675,1293,32175,10969
432,53676,1293,38683,10813
432,53677,1293,58695,10661
432,53678,1293,46014,10512
432,53679,1293,46521,10363
432,53680,1293,34369,10214
432,53681,1293,44679,10065
432,53682,1293,43489,9916
432,53683,1293,39346,9767
432,53684,1293,48405,9618
432,53685,1293,48208,9469
432,53686,1293,45455,9320
432,53687,1294,46859,9171
432,53688,1294,45953,9022
432,53689,1294,54368,8873
432,53690,1294,51893,8724
432,53691,1294,37704,8575
432,53692,1294,52795,8426
432,53693,1294,45573,8277
432,53694,1294,39089,8128
432,53695,1294,47448,7978
432,53696,1294,27939,7825
432,53697,1294,26003,7672
432,53698,1294,21131,7519
432,53699,1294,38297,7366
432,53700,1294,34219,7213
432,53701,1294,39032,7060
432,53702,1294,53278,6907
432,53703,1294,43918,6754
432,53704,1294,29300,6601
432,53705,1294,40075,6448
432,53706,1294,27460,6295
432,53707,1294,27255,6142
432,53708,1294,26233,5989
432,53709,1294,33408,5836
432,53710,1294,25819,5683
432,53711,1294,26485,5530
432,53712,1294,29463,5377
432,53713,1294,22517,5224
432,53714,1295,20520,5071
432,53715,1295,26995,4918
432,53716,1295,23833,4765
432,53717,1295,29678,4612
432,53718,1295,27221,4459
432,53719,1295,23820,4306
432,53720,1295,18543,4153
432,53721,1295,27661,4000
432,53722,1295,21315,3847
432,53723,1295,27846,3694
432,53724,1295,17675,3541
432,53725,1295,16614,3388
432,53726,1295,27574,3235
432,53727,1295,16160,3082
432,53728,1295,13282,2929
432,53729,1295,12448,2777
432,53730,1295,13697,2627
432,53731,1295,12359,2479
432,53732,1295,7768,2333
432,53733,1295,9108,2190
432,53734,1295,15573,2051
432,53735,1295,10024,1916
432,53736,1295,8202,1785
432,53737,1295,7565,1720
432,53738,1295,14572,1571
432,53739,1295,9602,1487
432,53740,1295,6377,1405
432,53741,1295,6616,1325
432,53742,1295,8167,1247
432,53743,1295,10662,1171
432,53744,1295,7570,1097
432,53745,1295,5629,1025
432,53746,1295,4150,955
432,53747,1295,3533,887
432,53748,1295,6909,821
432,53749,1295,6957,757
432,53750,1295,5661,695
432,53751,1295,3245,635
432,53752,1295,2798,577
432,53753,1295,2553,520
432,53754,1295,2248,462
432,53755,1295,2100,406
432,53756,1295,1777,352
432,53757,1295,1560,301
432,53758,1295,1314,254
432,53759,1295,1124,211
432,53760,1295,957,172
432,53761,1295,799,137
432,53762,1295,656,106
432,53763,1295,524,79
432,53764,1295,410,56
432,53765,1295,311,37
432,53766,1295,232,22
432,53767,1295,180,11
432,53768,1295,138,4
433,53769,1295,151962,28517
433,53770,1295,138172,28085
433,53771,1295,144673,28085
433,53772,1296,116936,27869
433,53773,1296,146802,27653
433,53774,1296,118901,27437
433,53775,1296,108916,23122
433,53776,1296,115137,22906
433,53777,1296,107329,22690
433,53778,1296,105315,22474
433,53779,1296,103877,22258
433,53780,1296,117259,22042
433,53781,1297,103815,21826
433,53782,1297,96982,21614
433,53783,1297,99560,21410
433,53784,1297,96079,21214
433,53785,1297,81619,21026
433,53786,1297,73536,20846
433,53787,1297,75488,20674
433,53788,1297,65159,20510
433,53789,1297,98311,20353
433,53790,1297,105304,20200
433,53791,1297,97368,20051
433,53792,1298,92729,19906
433,53793,1298,61241,19765
433,53794,1298,55230,19628
433,53795,1298,107677,19495
433,53796,1298,94205,19366
433,53797,1298,112099,19241
433,53798,1298,55599,19120
433,53799,1298,55655,19003
433,53800,1298,55371,18890
433,53801,1298,84383,18781
433,53802,1298,101633,18676
433,53803,1298,97387,18575
433,53804,1299,98621,18478
433,53805,1299,84361,18385
433,53806,1299,98349,18296
433,53807,1299,74106,18211
433,53808,1299,60410,18130
433,53809,1299,75257,18050
433,53810,1299,66370,17970
433,53811,1299,64369,17890
433,53812,1299,58930,17810
433,53813,1299,64145,17730
433,53814,1299,72328,17650
433,53815,1299,59436,17570
433,53816,1299,59509,17490
433,53817,1299,64305,17410
433,53818,1300,80784,17330
433,53819,1300,103066,17250
433,53820,1300,90893,17170
433,53821,1300,83408,17090
433,53822,1300,71897,17010
433,53823,1300,81146,16930
433,53824,1300,82591,16850
433,53825,1300,81014,16770
433,53826,1300,61167,16690
433,53827,1300,83981,16610
433,53828,1300,92508,16530
433,53829,1300,84728,16450
433,53830,1301,67456,16370
433,53831,1301,57047,16290
433,53832,1301,76624,16364
433,53833,1301,89009,16436
433,53834,1301,85398,16506
433,53835,1301,78799,16574
433,53836,1301,92696,16640
433,53837,1301,94305,16704
433,53838,1301,65221,16766
433,53839,1301,68964,16826
433,53840,1301,69716,16884
433,53841,1301,60094,16939
433,53842,1301,62694,16854
433,53843,1301,70017,16624
433,53844,1302,64755,16525
433,53845,1302,48592,16422
433,53846,1302,52859,16319
433,53847,1302,55657,16220
433,53848,1302,56300,16125
433,53849,1302,53000,16034
433,53850,1302,54890,15947
433,53851,1302,60200,15864
433,53852,1302,54278,15785
433,53853,1302,70918,15710
433,53854,1302,77938,15639
433,53855,1302,57189,15572
433,53856,1302,62337,15509
433,53857,1302,61841,15450
433,53858,1302,58496,15395
433,53859,1302,52696,15344
433,53860,1302,53456,15297
433,53861,1303,70522,15254
433,53862,1303,51534,15215
433,53863,1303,54330,15180
433,53864,1303,64858,15149
433,53865,1303,73069,15122
433,53866,1303,62515,15096
433,53867,1303,58543,15070
433,53868,1303,80635,15044
433,53869,1303,63259,15018
433,53870,1303,58741,14992
433,53871,1303,81261,14966
433,53872,1303,58236,14940
433,53873,1303,52890,14914
433,53874,1303,47970,14888
433,53875,1303,50683,14862
433,53876,1303,65639,14836
433,53877,1304,61571,14810
433,53878,1304,50939,14784
433,53879,1304,49736,14758
433,53880,1304,48042,14732
433,53881,1304,65068,14706
433,53882,1304,51986,14680
433,53883,1304,69032,14652
433,53884,1304,49554,14624
433,53885,1304,77606,14596
433,53886,1304,49929,14568
433,53887,1304,73455,14540
433,53888,1304,78919,14509
433,53889,1304,50958,14474
433,53890,1304,85507,14435
433,53891,1304,90885,14392
433,53892,1304,55527,14345
433,53893,1305,45519,14294
433,53894,1305,45282,14234
433,53895,1305,46493,14165
433,53896,1305,71222,14088
433,53897,1305,53311,14003
433,53898,1305,53017,13910
433,53899,1305,43295,13809
433,53900,1305,42660,13700
433,53901,1305,43854,13583
433,53902,1305,43772,13458
433,53903,1305,46370,13325
433,53904,1305,56548,13184
433,53905,1305,60983,13035
433,53906,1305,69506,12878
433,53907,1305,54680,12713
433,53908,1305,45290,12540
433,53909,1305,42218,12359
433,53910,1305,53943,12170
433,53911,1305,43506,11973
433,53912,1306,50961,11769
433,53913,1306,62039,11564
433,53914,1306,47794,11359
433,53915,1306,38405,11154
433,53916,1306,39171,10949
433,53917,1306,33673,10744
433,53918,1306,41472,10539
433,53919,1306,46369,10333
433,53920,1306,34693,10124
433,53921,1306,43062,9915
433,53922,1306,41588,9706
433,53923,1306,29787,9497
433,53924,1306,42226,9288
433,53925,1306,34573,9079
433,53926,1306,37372,8870
433,53927,1306,37446,8661
433,53928,1306,33400,8452
433,53929,1306,31961,8243
433,53930,1306,28240,8034
433,53931,1306,34138,7826
433,53932,1306,30588,7620
433,53933,1306,29824,7416
433,53934,1306,35778,7214
433,53935,1306,32920,7014
433,53936,1306,24377,6816
433,53937,1306,37231,6620
433,53938,1306,35866,6426
433,53939,1307,28311,6234
433,53940,1307,30363,6044
433,53941,1307,32137,5856
433,53942,1307,25398,5670
433,53943,1307,18728,5486
433,53944,1307,18435,5304
433,53945,1307,18202,5124
433,53946,1307,15340,4946
433,53947,1307,15548,4770
433,53948,1307,17253,4596
433,53949,1307,13864,4424
433,53950,1307,13441,4254
433,53951,1307,16924,4086
433,53952,1307,13530,3920
433,53953,1307,11807,3756
433,53954,1307,11019,3594
433,53955,1307,20582,3434
433,53956,1307,9621,3276
433,53957,1307,12512,3120
433,53958,1307,9704,2966
433,53959,1307,16472,2815
433,53960,1307,12387,2668
433,53961,1307,9791,2525
433,53962,1307,10958,2386
433,53963,1307,9120,2251
433,53964,1307,10437,2120
433,53965,1307,6330,1993
433,53966,1307,7312,1870
433,53967,1307,6460,1751
433,53968,1307,5175,1636
433,53969,1307,4777,1525
433,53970,1307,4407,1418
433,53971,1307,4011,1315
433,53972,1307,8907,1216
433,53973,1307,3449,1121
433,53974,1307,3359,1030
433,53975,1307,3164,943
433,53976,1307,2727,860
433,53977,1307,2444,781
433,53978,1307,2334,742
433,53979,1307,1987,634
433,53980,1307,1954,567
433,53981,1307,1580,504
433,53982,1307,4479,445
433,53983,1307,3792,390
433,53984,1307,3247,339
433,53985,1307,2991,292
433,53986,1307,2510,249
433,53987,1307,1918,210
433,53988,1307,613,172
433,53989,1307,493,137
433,53990,1307,419,106
433,53991,1307,342,79
433,53992,1307,254,56
433,53993,1307,189,37
433,53994,1307,148,22
433,53995,1307,104,11
433,53996,1307,74,4
434,53997,1307,88546,20004
434,53998,1307,115673,19949
434,53999,1307,104021,19908
434,54000,1307,75989,19884
434,54001,1307,62320,19851
434,54002,1307,74081,19815
434,54003,1308,80221,19777
434,54004,1308,70834,19737
434,54005,1308,88589,19695
434,54006,1308,105039,19651
434,54007,1308,78888,19605
434,54008,1308,73798,19557
434,54009,1308,63849,19506
434,54010,1308,87619,19451
434,54011,1308,97521,19392
434,54012,1308,78302,19329
434,54013,1308,101595,19262
434,54014,1308,93138,19191
434,54015,1309,91872,19116
434,54016,1309,81086,19040
434,54017,1309,97194,18964
434,54018,1309,98724,18819
434,54019,1309,68694,18603
434,54020,1309,95324,18461
434,54021,1309,73514,18317
434,54022,1309,94261,18171
434,54023,1309,94133,18023
434,54024,1309,100510,17873
434,54025,1309,70303,17721
434,54026,1310,94008,17567
434,54027,1310,66154,17411
434,54028,1310,83241,17253
434,54029,1310,73892,17093
434,54030,1310,61816,16931
434,54031,1310,65035,16767
434,54032,1310,76843,16601
434,54033,1310,70344,16433
434,54034,1310,81024,16263
434,54035,1310,64203,16091
434,54036,1310,86619,15917
434,54037,1310,74817,15741
434,54038,1310,71582,15563
434,54039,1311,76155,15383
434,54040,1311,73043,15292
434,54041,1311,65995,15292
434,54042,1311,84680,15215
434,54043,1311,75431,15134
434,54044,1311,68934,15050
434,54045,1311,73255,14964
434,54046,1311,72180,14876
434,54047,1311,90639,14786
434,54048,1311,72551,14694
434,54049,1311,81143,14600
434,54050,1311,85330,14504
434,54051,1311,68625,14406
434,54052,1312,68406,14306
434,54053,1312,74622,14203
434,54054,1312,40712,14094
434,54055,1312,71559,13979
434,54056,1312,66676,13858
434,54057,1312,95370,13731
434,54058,1312,79850,13598
434,54059,1312,76929,13459
434,54060,1312,72215,13314
434,54061,1312,80517,13163
434,54062,1312,50459,13006
434,54063,1312,44749,12843
434,54064,1312,59267,12674
434,54065,1312,51142,12499
434,54066,1312,46328,12318
434,54067,1312,48186,12134
434,54068,1313,46090,11949
434,54069,1313,34611,11769
434,54070,1313,43528,11595
434,54071,1313,43944,11427
434,54072,1313,55557,11265
434,54073,1313,57050,11108
434,54074,1313,54408,10957
434,54075,1313,44286,10812
434,54076,1313,53492,10672
434,54077,1313,64107,10534
434,54078,1313,50696,10395
434,54079,1313,63662,10254
434,54080,1313,49521,10111
434,54081,1313,36292,9966
434,54082,1313,36867,9819
434,54083,1313,37541,9670
434,54084,1313,31190,9519
434,54085,1313,30512,9366
434,54086,1313,31624,9211
434,54087,1313,35270,9054
434,54088,1313,36959,8895
434,54089,1313,29518,8731
434,54090,1314,35650,8561
434,54091,1314,26816,8385
434,54092,1314,41163,8203
434,54093,1314,32316,8015
434,54094,1314,41020,7821
434,54095,1314,25558,7621
434,54096,1314,29839,7415
434,54097,1314,31209,7203
434,54098,1314,32915,6985
434,54099,1314,22864,6762
434,54100,1314,22750,6540
434,54101,1314,24970,6320
434,54102,1314,29202,6102
434,54103,1314,27095,5886
434,54104,1314,25703,5672
434,54105,1314,20013,5461
434,54106,1314,17432,5254
434,54107,1314,18794,5051
434,54108,1314,18030,4852
434,54109,1314,25852,4657
434,54110,1314,17014,4466
434,54111,1314,16235,4279
434,54112,1314,13524,4096
434,54113,1314,12491,3917
434,54114,1314,13165,3742
434,54115,1314,11435,3571
434,54116,1314,11208,3404
434,54117,1314,12236,3241
434,54118,1314,11166,3082
434,54119,1314,11147,2927
434,54120,1314,19241,2776
434,54121,1314,9303,2629
434,54122,1314,8835,2486
434,54123,1314,7205,2347
434,54124,1314,6856,2212
434,54125,1314,6245,2081
434,54126,1314,6971,1954
434,54127,1314,5771,1831
434,54128,1314,5195,1712
434,54129,1314,8279,1597
434,54130,1314,9018,1486
434,54131,1314,6399,1379
434,54132,1314,5944,1276
434,54133,1314,5501,1177
434,54134,1314,9871,1082
434,54135,1314,8563,991
434,54136,1314,5940,904
434,54137,1314,6248,821
434,54138,1314,6686,742
434,54139,1314,6214,667
434,54140,1314,5718,596
434,54141,1314,4874,529
434,54142,1314,4356,466
434,54143,1314,3954,407
434,54144,1314,2949,352
434,54145,1314,1954,301
434,54146,1314,1458,254
434,54147,1314,1136,211
434,54148,1314,960,172
434,54149,1314,781,137
434,54150,1314,656,106
434,54151,1314,526,79
434,54152,1314,411,56
434,54153,1314,314,37
434,54154,1314,233,22
434,54155,1314,179,11
434,54156,1314,142,4
435,54157,1314,80728,18132
435,54158,1314,87048,17962
435,54159,1315,69255,17871
435,54160,1315,88677,17776
435,54161,1315,66485,17677
435,54162,1315,84276,17574
435,54163,1315,81912,17468
435,54164,1315,66917,17360
435,54165,1315,66649,17248
435,54166,1315,58567,17132
435,54167,1315,105824,17012
435,54168,1315,108620,16888
435,54169,1315,97114,16760
435,54170,1315,81094,16629
435,54171,1316,58828,16496
435,54172,1316,55111,16361
435,54173,1316,80529,16224
435,54174,1316,61577,16086
435,54175,1316,74496,15946
435,54176,1316,78950,15803
435,54177,1316,82920,15658
435,54178,1316,78183,15511
435,54179,1316,82321,15362
435,54180,1316,84097,15211
435,54181,1316,88215,15058
435,54182,1316,70020,14903
435,54183,1316,46153,14743
435,54184,1316,60830,14577
435,54185,1317,78642,14405
435,54186,1317,73683,14227
435,54187,1317,76470,14043
435,54188,1317,61319,13853
435,54189,1317,61656,13657
435,54190,1317,56332,13455
435,54191,1317,56594,13247
435,54192,1317,68572,13033
435,54193,1317,80774,12813
435,54194,1317,58336,12587
435,54195,1317,61766,12356
435,54196,1317,74084,12126
435,54197,1317,64354,11898
435,54198,1317,40880,11672
435,54199,1317,48214,11448
435,54200,1317,56656,11226
435,54201,1318,63382,11006
435,54202,1318,79190,10788
435,54203,1318,49865,10572
435,54204,1318,42629,10358
435,54205,1318,49323,10146
435,54206,1318,52068,9936
435,54207,1318,53279,9728
435,54208,1318,47149,9522
435,54209,1318,34171,9318
435,54210,1318,28701,9116
435,54211,1318,29297,8916
435,54212,1318,43626,8718
435,54213,1318,37599,8522
435,54214,1318,36215,8328
435,54215,1318,43889,8136
435,54216,1318,37881,7946
435,54217,1318,27845,7758
435,54218,1318,32224,7572
435,54219,1318,27411,7388
435,54220,1318,24243,7206
435,54221,1318,24166,7026
435,54222,1318,27064,6845
435,54223,1318,30071,6665
435,54224,1318,35336,6487
435,54225,1318,20891,6311
435,54226,1319,26649,6137
435,54227,1319,19641,5965
435,54228,1319,18960,5795
435,54229,1319,18080,5627
435,54230,1319,24928,5461
435,54231,1319,35370,5297
435,54232,1319,23184,5135
435,54233,1319,26198,4975
435,54234,1319,16604,4817
435,54235,1319,30008,4661
435,54236,1319,24083,4507
435,54237,1319,19430,4355
435,54238,1319,26825,4205
435,54239,1319,18375,4057
